2pt_push_110_6x6_100_3p.psf:     75711 !NATOM
2pt_push_110_6x6_100_40p_2.psf:     75861 !NATOM
2pt_push_110_6x6_100_40p.psf:     75816 !NATOM
2pt_push_110_6x6_100_41p_2.psf:     75909 !NATOM
2pt_push_110_6x6_100_41p.psf:     75861 !NATOM
2pt_push_110_6x6_100_42p_2.psf:     75954 !NATOM
2pt_push_110_6x6_100_42p.psf:     75909 !NATOM
2pt_push_110_6x6_100_43p_2.psf:     75984 !NATOM
2pt_push_110_6x6_100_43p.psf:     75954 !NATOM
2pt_push_110_6x6_100_44p_2.psf:     75996 !NATOM
2pt_push_110_6x6_100_44p.psf:     75984 !NATOM
2pt_push_110_6x6_100_45p_10.psf:     76128 !NATOM
2pt_push_110_6x6_100_45p_2.psf:     76023 !NATOM
2pt_push_110_6x6_100_45p_3.psf:     76044 !NATOM
2pt_push_110_6x6_100_45p_4.psf:     76059 !NATOM
2pt_push_110_6x6_100_45p_5.psf:     76068 !NATOM
2pt_push_110_6x6_100_45p_6.psf:     76077 !NATOM
2pt_push_110_6x6_100_45p_7.psf:     76089 !NATOM
2pt_push_110_6x6_100_45p_8.psf:     76101 !NATOM
2pt_push_110_6x6_100_45p_9.psf:     76116 !NATOM
2pt_push_110_6x6_100_45p.psf:     75996 !NATOM
2pt_push_110_6x6_100_46p_2.psf:     76053 !NATOM
2pt_push_110_6x6_100_46p_3.psf:     76077 !NATOM
2pt_push_110_6x6_100_46p.psf:     76023 !NATOM
2pt_push_110_6x6_100_47p_2.psf:     76107 !NATOM
2pt_push_110_6x6_100_47p_3.psf:     76179 !NATOM
2pt_push_110_6x6_100_47p.psf:     76053 !NATOM
2pt_push_110_6x6_100_48p_10.psf:     77049 !NATOM
2pt_push_110_6x6_100_48p_2.psf:     76212 !NATOM
2pt_push_110_6x6_100_48p_3.psf:     76320 !NATOM
2pt_push_110_6x6_100_48p_4.psf:     76428 !NATOM
2pt_push_110_6x6_100_48p_5.psf:     76536 !NATOM
2pt_push_110_6x6_100_48p_6.psf:     76644 !NATOM
2pt_push_110_6x6_100_48p_7.psf:     76752 !NATOM
2pt_push_110_6x6_100_48p_8.psf:     76857 !NATOM
2pt_push_110_6x6_100_48p_9.psf:     76956 !NATOM
2pt_push_110_6x6_100_48p.psf:     76107 !NATOM
2pt_push_110_6x6_100_49p.psf:     76212 !NATOM
2pt_push_110_6x6_100_4p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_4p.psf:     75711 !NATOM
2pt_push_110_6x6_100_5p_10.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_5p_3.psf:     75714 !NATOM
2pt_push_110_6x6_100_5p_4.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_5.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_6.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_7.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_8.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p_9.psf:     75717 !NATOM
2pt_push_110_6x6_100_5p.psf:     75714 !NATOM
2pt_push_110_6x6_100_6p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_6p.psf:     75714 !NATOM
2pt_push_110_6x6_100_7p_10.psf:     75720 !NATOM
2pt_push_110_6x6_100_7p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_7p_3.psf:     75714 !NATOM
2pt_push_110_6x6_100_7p_4.psf:     75714 !NATOM
2pt_push_110_6x6_100_7p_5.psf:     75714 !NATOM
2pt_push_110_6x6_100_7p_6.psf:     75717 !NATOM
2pt_push_110_6x6_100_7p_7.psf:     75717 !NATOM
2pt_push_110_6x6_100_7p_8.psf:     75717 !NATOM
2pt_push_110_6x6_100_7p_9.psf:     75720 !NATOM
2pt_push_110_6x6_100_7p.psf:     75714 !NATOM
2pt_push_110_6x6_100_8p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_8p.psf:     75714 !NATOM
2pt_push_110_6x6_100_9p_2.psf:     75714 !NATOM
2pt_push_110_6x6_100_9p_3.psf:     75714 !NATOM
2pt_push_110_6x6_100_9p_4.psf:     75717 !NATOM
2pt_push_110_6x6_100_9p_5.psf:     75717 !NATOM
2pt_push_110_6x6_100_9p_6.psf:     75717 !NATOM
2pt_push_110_6x6_100_9p.psf:     75714 !NATOM
